sku,price,special_price
TEM-TS0450,9.4533,9.4533
TEM-TS0463,9.4533,9.4533
TEM-TS0475,9.4533,9.4533
TEM-TS0488,9.4533,9.4533
TEM-TS0500,9.4533,9.4533
TEM-TS0525,9.4533,9.4533
TEM-TS0550,9.4533,9.4533
TEM-TS0600,9.4533,9.4533
TEM-TS0650,9.4533,9.4533
TEM-TS0700,9.4533,9.4533
TEM-TS0750,9.4533,9.4533
TEM-TS0800,9.4533,9.4533
TEM-TS0850,9.4533,9.4533
TEM-TS0900,9.4533,9.4533
TEM-TS0932,9.4533,9.4533
TEM-TS0950,9.4533,9.4533
TEM-TS1000,9.4533,9.4533
TEM-TS1050,9.4533,9.4533
TEM-TS1100,9.4533,9.4533
TEM-TS1150,9.4533,9.4533
TEM-TS1200,9.4533,9.4533
TEM-TS1250,9.4533,9.4533
TEM-TS1300,9.4533,9.4533
TEM-TS1400,9.4533,9.4533
TEM-TS1450,9.4533,9.4533
TEM-TS1500,9.4533,9.4533
TEM-TS1600,9.4533,9.4533
TEM-TS1650,9.4533,9.4533
TEM-TS1700,9.4533,9.4533
TEM-TS1800,9.4533,9.4533
TEM-TS1900,9.4533,9.4533
TEM-TS2000,9.4533,9.4533
TES-04090-00032-00,1.3773,1.3773
TES-04090-00054-00,1.3773,1.3773
TES-04208-00013-01,0.8756,0.8756
TES-04263-00055-00,1.1232,1.1232
TES-04263-00058-00,2.2693,2.2693
TES-04264-00000-00,1.1933,1.1933
TES-04264-00002-00,1.7988,1.7988
TES-04298-00097-00,6.5307,6.5307
TES-04298-00100-00,13.6987,13.6987
TES-04407-00001-00,5.78,5.78
TES-04407-00004-00,11.58,11.58
TES-04421-00002-00,3.4427,3.4427
TES-04421-00004-00,1.7253,1.7253
TES-04421-00005-00,1.6827,1.6827
TES-04665-00001-00,13.8627,13.8627
TES-04688-00000-00,13.7333,13.7333
TES-50124-00000-00,4.0476,4.0476
TES-50124-00001-00,2.672,2.672
TES-50124-00002-00,2.1061,2.1061
TES-50124-00003-00,1.3549,1.3549
TES-50124-00004-00,1.0122,1.0122
TES-50124-00005-00,0.828,0.828
TES-53120-00076-01,0.7587,0.7587
TES-53120-00078-01,1.4107,1.4107
TES-53120-00079-01,2.088,2.088
TES-53120-00080-01,2.5963,2.5963
TES-53120-00081-01,4.9813,4.9813
TES-53319-00001-00,2.3598,2.3598
TES-53319-00002-00,6.2963,6.2963
TES-53319-00006-00,3.1634,3.1634
TES-53327-00001-00,5.004,5.004
TES-53327-09001-00,1.8073,1.8073
TES-53327-09002-00,2.6307,2.6307
TES-53949-00000-02,15.9253,15.9253
TES-53949-00005-02,16.244,16.244
TES-64613-09001-00,4.089,4.089
TES-64613-09002-00,7.1427,7.1427
TES-64620-09003-00,7.7813,7.7813
TES-64620-09004-00,12.948,12.948
TES-64662-09001-00,5.0415,5.0415
TES-64662-09006-00,6.056,6.056
TES-64662-09010-00,5.7627,5.7627
TES-64662-09011-00,6.056,6.056
TES-64662-09012-00,6.056,6.056
TES-64662-09013-00,6.056,6.056
TES-64663-09000-00,8.1613,8.1613
TES-64663-09001-00,14.9333,14.9333
TES-64663-09005-00,7.7293,7.7293
TES-64663-09006-00,9.34,9.34
TH1-9-8215,9.0512,9.0512
TH2-114508200,0.678,0.678
TH2-114520200,3.4613,3.4613
TH2-114524200,3.7,3.7
TH2-114532200,5.368,5.368
TH2-114620200,3.7107,3.7107
THE-CS91892,7.4707,7.4707
TRI-TF20025,5.8902,5.8902
TRI-TF20027,9.9646,9.9646
TRI-TF22020,8.8853,8.8853
TRI-TF23015,18.5173,18.5173
TRI-TF29200,14.7622,14.7622
TRI-TFBC20027,6.7951,6.7951
TRU-SP178-45,10.94,10.94
TRU-SP178-S,10.92,10.92
TRU-SP238-45,10.94,10.94
TRU-SP238-S,9.98,9.98
TRU-SP278-45,11.3413,11.3413
TRU-SP278-S,9.98,9.98
TU1-T-136,5.412,5.412
TU1-T-27,6.72,6.72
TU1-T-420B,3.33,3.33
TU1-T-49,20.8453,20.8453
TU1-T222R,5.4787,5.4787
TU1-T223R,4.7147,4.7147
TWE-1110-1100,0.7402,0.7402
TWE-1110-1101,0.7747,0.7747
TWE-1110-1102,0.7085,0.7085
TWE-1110-1103,0.7747,0.7747
TWE-1110-1104,0.7747,0.7747
TWE-1110-1201,1.3027,1.3027
TWE-1110-1202,1.288,1.288
TWE-1110-1204,1.288,1.288
TWE-1110-1213,1.5627,1.5627
TWE-1110-1300,1.7813,1.7813
TWE-1110-1301,1.7813,1.7813
TWE-1110-1302,1.7813,1.7813
TWE-1110-1304,1.7813,1.7813
TWE-1140-1100,1.096,1.096
TWE-1140-1101,0.9253,0.9253
TWE-1140-1102,0.7085,0.7085
TWE-1140-1104,0.7402,0.7402
TWE-1140-1106,0.932,0.932
TWE-1140-1202,1.1787,1.1787
TWE-1140-1204,1.078,1.078
TWE-1140-1205,1.1787,1.1787
TWE-1140-1206,1.1787,1.1787
TWE-1140-1213,1.4533,1.4533
TWE-1140-1242,0.72,0.72
TWE-1140-1244,0.7267,0.7267
TWE-1140-1300,1.5347,1.5347
TWE-1140-1301,1.5893,1.5893
TWE-1140-1302,1.4253,1.4253
TWE-1140-1304,1.5893,1.5893
TWE-1140-1305,1.5893,1.5893
TWE-1140-1306,1.5893,1.5893
TWE-1150-1202,2.536,2.536
TWE-1150-1204,2.536,2.536
TWE-1150-1205,2.4733,2.4733
TWE-1150-1206,2.536,2.536
TWE-1150-1209,2.4733,2.4733
TWE-1150-1210,2.536,2.536
TWE-1150-1211,2.4733,2.4733
TWE-1150-1213,2.5773,2.5773
TWE-1150-1254,2.1387,2.1387
TWE-1150-1256,2.1387,2.1387
TWE-1150-1259,2.1387,2.1387
TWE-1150-1260,2.1933,2.1933
TWE-1160-1102,1.9053,1.9053
TWE-1160-1104,1.9053,1.9053
TWE-1160-1105,1.9053,1.9053
TWE-1160-1106,1.9053,1.9053
TWE-1160-1109,1.864,1.864
TWE-1160-1110,1.864,1.864
TWE-1160-1113,2.1387,2.1387
TWE-1160-1602,1.5893,1.5893
TWE-1160-1604,1.5893,1.5893
TWE-1160-1605,1.5893,1.5893
TWE-1160-1606,1.5893,1.5893
TWE-1160-1610,1.5893,1.5893
TWE-1160-1611,1.5893,1.5893
TWE-1160-1613,1.5893,1.5893
TWE-1160-1614,1.6453,1.6453
TWE-1160-1615,1.5893,1.5893
TWE-1160-1616,1.5893,1.5893
TWE-1210-1100,14.796,14.796
TWE-1210-1102,15.2413,15.2413
TWE-1210-1110,15.2413,15.2413
TWE-1210-1112,15.2413,15.2413
TWE-1210-1120,15.2413,15.2413
TWE-1210-1300,17.7507,17.7507
TWE-1210-1520,19.2987,19.2987
TWE-1220-1110,4.2537,4.2537
TWE-1220-1111,4.6507,4.6507
TWE-1220-1120,5.0573,5.0573
TWE-1220-1121,4.7147,4.7147
TWE-1220-1301,16.1333,16.1333
TWE-1220-1306,10.7467,10.7467
TWE-1220-1520,17.2973,17.2973
TWE-1230-1100,16.8187,16.8187
TWE-1230-1102,20.9853,20.9853
TWE-1230-1110,13.44,13.44
TWE-1230-1112,13.816,13.816
TWE-1230-1120,13.816,13.816
TWE-1230-1122,13.816,13.816
TWE-1230-1130,13.556,13.556
TWE-1230-1220,21.1627,21.1627
TWE-1230-1222,20.7653,20.7653
TWE-1230-1230,21.1627,21.1627
TWE-1240-1101,4.372,4.372
TWE-1240-1110,4.372,4.372
TWE-1240-1111,4.372,4.372
TWE-1240-1120,3.9988,3.9988
TWE-1240-1121,4.372,4.372
TWE-1240-1130,4.2493,4.2493
TWE-1240-1131,4.372,4.372
TWE-1240-1201,10.54,10.54
TWE-1240-1205,12.2267,12.2267
TWE-1240-1206,12.0067,12.0067
TWE-1240-1210,9.7187,9.7187
TWE-1240-1220,9.7187,9.7187
TWE-1240-1221,9.7187,9.7187
TWE-1240-1230,9.7187,9.7187
TWE-1240-1240,13.556,13.556
TWE-1240-1301,15.3787,15.3787
TWE-1240-1404,11.5413,11.5413
TWE-1240-1414,10.348,10.348
TWE-1240-1422,11.5133,11.5133
TWE-1240-1423,10.348,10.348
TWE-1240-1424,9.704,9.704
TWE-1240-1434,10.348,10.348
TWE-1250-1410,12.4187,12.4187
TWE-1250-1420,10.9653,10.9653
TWE-1250-1430,11.1987,11.1987
TWE-1260-1420,13.392,13.392
TWE-1260-1601,10.8693,10.8693
TWE-1260-1602,10.8693,10.8693
TWE-1260-1603,10.8693,10.8693
TWE-1260-1604,10.8693,10.8693
TWE-1260-1606,12.528,12.528
TWE-1260-1608,12.528,12.528
TWE-1260-1612,10.8693,10.8693
TWE-1260-1613,10.8693,10.8693
TWE-1260-1618,12.528,12.528
TWE-1260-1625,12.4187,12.4187
TWE-1260-1627,14.324,14.324
TWE-1260-1631,12.528,12.528
TWE-1260-1650,14.324,14.324
TWE-1260-1651,14.324,14.324
TWE-1260-1652,14.324,14.324
TWE-1260-1653,14.324,14.324
TWE-1260-1657,14.584,14.584
TWE-1400-1123,19.0933,19.0933
TWE-1400-1133,15.2439,15.2439
TWE-1400-1134,16.6667,16.6667
TWE-1400-1143,18.244,18.244
TWE-1420-1103,21.2733,21.2733
TWE-1420-1113,20.4507,20.4507
TWE-1420-1123,17.4347,17.4347
TWE-1440-1103,17.3253,17.3253
TWE-1440-1113,17.3253,17.3253
TWE-1440-1123,17.3253,17.3253
TWE-1500-1100,4.4133,4.4133
TWE-1510-1100,5.8253,5.8253
TWE-1510-1101,5.0987,5.0987
TWE-1520-1101,7.8813,7.8813
TWE-1520-1102,9.088,9.088
TWE-1540-1100,3.8366,3.8366
TWE-1540-1103,6.1813,6.1813
TWE-1550-1101,8.0053,8.0053
TWE-1550-1102,8.1827,8.1827
TWE-1550-1110,8.2787,8.2787
TWE-1550-1111,8.2787,8.2787
TWE-1560-1109,11.9653,11.9653
TWE-1560-1110,11.7333,11.7333
TWE-1560-1114,12.336,12.336
TWE-1560-1116,12.336,12.336
TWE-1600-1102,19.0107,19.0107
TWE-1610-1102,21.4373,21.4373
TWE-2000-2070,2.7827,2.7827
TWE-2010-2071,2.536,2.536
TWE-7050-1000,9.924,9.924
TWE-7050-1001,10.1013,10.1013
TWE-7050-1002,10.4987,10.4987
TWE-7050-1026,10.7467,10.7467
TWE-7050-1027,10.3893,10.3893
TWE-7050-1120,10.4307,10.4307
TWE-9205-1215,19.2173,19.2173
TWE-9205-1230,17.6768,17.6768
TWE-9205-1250,18.6671,18.6671
TWE-9425-1100,17.4024,17.4024
TWE-9425-1110,16.6232,16.6232
TWE-9425-1120,18.1747,18.1747
TWE-9425-1125,14.9267,14.9267
TWE-9425-1200,19.1402,19.1402
TWE-9425-1225,14.1793,14.1793
TWE-9425-1226,8.6907,8.6907
TWE-9425-1227,8.896,8.896
TWE-9425-1410,12.2533,12.2533
TWE-9425-1420,15.12,15.12
TWE-9425-1431,13.9533,13.9533
ULL-15X,5.2659,5.2659
ULL-1810,2.2463,2.2463
ULL-1830,5.8598,5.8598
ULL-1SR,9.6232,9.6232
ULL-A-2T,4.6655,4.6655
ULL-C-2,5.6011,5.6011
ULL-CHP6-L,14.3634,14.3634
ULL-E-2T,4.8425,4.8425
ULL-GM-2,15.3244,15.3244
ULL-GM-2L,16.039,16.039
ULL-H4W,5.5963,5.5963
ULL-HT-1,8.4134,8.4134
ULL-HT-2,10.0585,10.0585
ULL-HT-2FL,11.6627,11.6627
ULL-HT-3,13.9195,13.9195
ULL-HT-5,5.6507,5.6507
ULL-HTC-2,7.8023,7.8023
ULL-HTC-2FL,8.7724,8.7724
ULL-HTC-2LM,10.1747,10.1747
ULL-HTC-2LT,12.023,12.023
ULL-HTE-2,7.3851,7.3851
ULL-HTE-2LT,11.2724,11.2724
ULL-HTK-2LT,12.7736,12.7736
ULL-HTLP-1,15.6387,15.6387
ULL-HTLP-2,14.768,14.768
ULL-HTS-2,9.0276,9.0276
ULL-HTS-2LT,14.2747,14.2747
ULL-K-2,5.608,5.608
ULL-PSP-4,8.0159,8.0159
ULL-S-2,7.3425,7.3425
UN1-1324,10.9867,10.9867
UN1-1336,14.9067,14.9067
UN1-1348,20.7467,20.7467
UN1-1424,4.7827,4.7827
UN1-1436,6.2667,6.2667
UN1-1448,8.1867,8.1867
UN1-1490,13.0267,13.0267
UN1-160,0.92,0.92
UN1-2020C,4.32,4.32
UN1-32,0.6512,0.6512
UN1-5910-9,0.7024,0.7024
UN1-605,8.0976,8.0976
UN1-7210-9,1.5488,1.5488
UN1-834,6.0533,6.0533
UN1-922-9,0.878,0.878
UN1-L3850,8.6,8.6
UNG-HM750,20.7733,20.7733
UNI-1113091900,10.4667,10.4667
UNI-1113115400,14.7493,14.7493
UNI-1132400,10.1867,10.1867
UNI-1132900,17.04,17.04
UNI-1137800,16.3,16.3
UNI-1188000,18.8933,18.8933
UNI-30134,13.3333,13.3333
UNI-30136,13.7333,13.7333
UNI-30138,13.7333,13.7333
UNI-30140,14.8107,14.8107
UNI-30332,18.0667,18.0667
UNI-30348,11.8933,11.8933
UNI-30350,13.8933,13.8933
UNI-30352,16.28,16.28
UNI-30560,12.6933,12.6933
UNI-30562,13.6667,13.6667
UNI-30567,11.7733,11.7733
UNI-30568,12.2133,12.2133
UNI-30570,12.72,12.72
UNI-30572,11.1733,11.1733
UNI-30574,12.548,12.548
UNI-30576,12.96,12.96
UNI-30590,15.68,15.68
UNI-30592,16.4547,16.4547
UNI-30632,3.8187,3.8187
UNI-30634,7.28,7.28
UNI-30636,9.2933,9.2933
UNI-30638,10.0267,10.0267
UNI-30642,4.3467,4.3467
UNI-30674,21.58,21.58
UNI-40184,8.9122,8.9122
UNI-40191,8.9122,8.9122
UNI-41126,12.2293,12.2293
UNI-42106,10.6061,10.6061
UNI-42162,14.9747,14.9747
UNI-42523,18.9973,18.9973
UNI-43106,10.6061,10.6061
UNI-43516,20.144,20.144
UNI-44101,20.4793,20.4793
UNI-44106,15.55,15.55
UNI-44124,20.8732,20.8732
UNI-45106,15.5622,15.5622
UNI-45107,14.9747,14.9747
UNI-45160,19.3183,19.3183
UNI-45161,19.3183,19.3183
UNI-45519,20.8854,20.8854
UNI-45520,20.4671,20.4671
UNI-46173,12.96,12.96
UNI-47107,19.5695,19.5695
UNI-63107,9.0951,9.0951
UNI-63131,21.0533,21.0533
UNI-64025,9.3173,9.3173
UNI-64104,9.4027,9.4027
UNI-64169,9.9793,9.9793
UNI-64171,13.9653,13.9653
UNI-64180,20.156,20.156
UNI-64307,12.622,12.622
UNI-64309,7.5453,7.5453
UNI-64430,8.3427,8.3427
UNI-64582,16.736,16.736
UNI-66108,9.0951,9.0951
UNI-66129,19.6293,19.6293
UNI-68116,12.2933,12.2933
UNI-70219,20.8707,20.8707
UNI-79770,18.4512,18.4512
UNI-79771,18.8171,18.8171
UNI-79772,18.8171,18.8171
UNI-81102,18.811,18.811
UNI-81103,10.4927,10.4927
UNI-81104,20.8413,20.8413
UNI-83148,21.6951,21.6951
UNI-90122,19.888,19.888
UNI-90342,5.14,5.14
UNI-90365,17.7467,17.7467
UNI-90384,9.5293,9.5293
UNI-90580,10.492,10.492
UNI-92001,0.364,0.364
UST-52712,8.431,8.431
UST-52717,10.0609,10.0609
UST-54133,7.74,7.74
UST-54819,8.5149,8.5149
UST-54825,10.8138,10.8138
UST-54829,10.8138,10.8138
UST-58877,10.4598,10.4598
UST-58878,4.0644,4.0644
UST-58897,10.6701,10.6701
UST-63005,13.2874,13.2874
UVE-S0112,4.4782,4.4782
UVE-S0112C,4.9632,4.9632
UVE-S0113,5.1345,5.1345
UVE-S0250X,3.823,3.823
UVE-S0280X,4.6,4.6
UVE-S0300,3.3149,3.3149
UVE-S0330,4.0057,4.0057
UVE-S0390,2.5345,2.5345
UVE-S0400,7.0954,7.0954
UVE-S0400X,7.5609,7.5609
UVE-S0401,7.7172,7.7172
UVE-S0401X,8.1943,8.1943
UVE-S0402,7.7172,7.7172
UVE-S0403,8.6713,8.6713
UVE-S0404,8.6713,8.6713
UVE-S0405X,8.1943,8.1943
UVE-S0406X,8.1943,8.1943
UVE-S0407X,8.1943,8.1943
UVE-S0410,6.4954,6.4954
UVE-S0410X,7.3391,7.3391
UVE-S0471,9.5402,9.5402
UVE-S0620X,11.7414,11.7414
UVE-S0805,5.24,5.24
UVE-S0810,8.01,8.01
UVE-S0825,5.24,5.24
UVE-S111029,8.8299,8.8299
UVE-S1111,8.8299,8.8299
UVE-S1112,9.7644,9.7644
UVE-S112,6.4747,6.4747
UVE-S1159,6.3069,6.3069
UVE-S1169,5.6379,5.6379
UVE-S1169C,6.1437,6.1437
UVE-S1179,6.3069,6.3069
UVE-S1179C,6.8126,6.8126
UVE-S129,5.469,5.469
UVE-S1299,5.469,5.469
UVE-S1299C,5.9862,5.9862
UVE-S129C,5.9862,5.9862
UVE-S130,6.1437,6.1437
UVE-S130C,6.6437,6.6437
UVE-S135,5.469,5.469
UVE-S1359,5.469,5.469
UVE-S1359C,5.9862,5.9862
UVE-S136,6.1437,6.1437
UVE-S1360,6.1437,6.1437
UVE-S1361,6.4747,6.4747
UVE-S1362C,6.6437,6.6437
UVE-S1369,6.1437,6.1437
UVE-S136C,6.6437,6.6437
UVE-S137,7.1598,7.1598
UVE-S1379,7.1598,7.1598
UVE-S145,6.1437,6.1437
UVE-S1600,5.046,5.046
UVE-S1600X,5.577,5.577
UVE-S1601,5.7425,5.7425
UVE-S1603,5.7954,5.7954
UVE-S1603X,6.269,6.269
UVE-S1604,7.6506,7.6506
UVE-S1606,7.6506,7.6506
UVE-S1607,9.0989,9.0989
UVE-S1620,5.046,5.046
UVE-S1620X,5.577,5.577
UVE-S1621,5.7425,5.7425
UVE-S1623,5.7425,5.7425
UVE-S1624,7.6506,7.6506
UVE-S1626,7.6506,7.6506
UVE-S1700,3.3908,3.3908
UVE-S1700X,3.9287,3.9287
UVE-S1701,4.0943,4.0943
UVE-S1730,3.3908,3.3908
UVE-S1730X,3.9287,3.9287
UVE-S1731,4.0943,4.0943
UVE-S1800,5.1345,5.1345
UVE-S1800X,5.6598,5.6598
UVE-S1801,5.8253,5.8253
UVE-S1801X,6.3517,6.3517
UVE-S1802,5.8253,5.8253
UVE-S1803,6.877,6.877
UVE-S1890X,10.5276,10.5276
UVE-S1900,5.6598,5.6598
UVE-S1900X,6.1862,6.1862
UVE-S1901,6.3517,6.3517
UVE-S1901X,6.877,6.877
UVE-S1902,6.3517,6.3517
UVE-S1903,7.2586,7.2586
UVE-S1904X,10,6.877
UVE-S1905,7.2586,7.2586
UVE-S1906,9.1276,9.1276
UVE-S1907,9.1276,9.1276
UVE-S1908,10.0023,10.0023
UVE-S2000X,5.32,5.32
UVE-S2140,4.5908,4.5908
UVE-S2140X,5.2517,5.2517
UVE-S2143,6.39,6.39
UVE-S2144,6.52,6.52
UVE-S2150,4.7747,4.7747
UVE-S2150X,4.9517,4.9517
UVE-S2153,4.6299,4.6299
UVE-S2154,10.96,10.96
UVE-S2450,6.5287,6.5287
UVE-S2451,7.2908,7.2908
UVE-S2453,8.3368,8.3368
UVE-S2454,8.2655,8.2655
UVE-S2500,7,7
UVE-S2500C,7.7276,7.7276
UVE-S2501,7.8989,7.8989
UVE-S2504,7.8989,7.8989
UVE-S2504C,8.431,8.431
UVE-S2506,8.254,8.254
UVE-S2508,10.7414,10.7414
UVE-S2509,11.7218,11.7218
UVE-S2510,7.1897,7.1897
UVE-S2514,7.8989,7.8989
UVE-S2530,7.3609,7.3609
UVE-S2530C,7.8989,7.8989
UVE-S2534,8.0759,8.0759
UVE-S2534C,8.5966,8.5966
UVE-S2536,8.431,8.431
UVE-S2570,9.4943,9.4943
UVE-S2574,9.6655,9.6655
UVE-S2700,5.469,5.469
UVE-S2700C,5.9862,5.9862
UVE-S2701,6.1437,6.1437
UVE-S2701C,6.4805,6.4805
UVE-S2708,8.9391,8.9391
UVE-S2709,9.6724,9.6724
UVE-S2710,5.469,5.469
UVE-S2710C,5.9862,5.9862
UVE-S2711,6.1437,6.1437
UVE-S2713,5.42,5.42
UVE-S2730,5.6379,5.6379
UVE-S2731,6.3069,6.3069
UVE-S2810,5.6598,5.6598
UVE-S2811,6.3517,6.3517
UVE-S2812,6.3517,6.3517
UVE-S2812X,6.7437,6.7437
UVE-S2813X,6.877,6.877
UVE-S2814,7.2586,7.2586
UVE-S2815,7.2586,7.2586
UVE-S300CS,1.4885,1.4885
UVE-S301CS,1.6046,1.6046
UVE-S3100,5.1345,5.1345
UVE-S3100X,5.6598,5.6598
UVE-S3101,5.8253,5.8253
UVE-S3101X,6.3517,6.3517
UVE-S3102,5.8253,5.8253
UVE-S3103,6.877,6.877
UVE-S3104,6.877,6.877
UVE-S3200,6.6782,6.6782
UVE-S3200-ADV,6.6563,6.6563
UVE-S3200D,8.7218,8.7218
UVE-S3200X,7.2586,7.2586
UVE-S3200X-ADV,7.1678,7.1678
UVE-S3201,7.5736,7.5736
UVE-S3201X,7.931,7.931
UVE-S3202,7.5736,7.5736
UVE-S3203,8.6138,8.6138
UVE-S3204,8.6138,8.6138
UVE-S3205X,8.0885,8.0885
UVE-S3206,10.3448,10.3448
UVE-S3207,10.3448,10.3448
UVE-S3208,11.2253,11.2253
UVE-S3209,7.9172,7.9172
UVE-S3210X,7.8333,7.8333
UVE-S3212X,7.931,7.931
UVE-S3213X,7.8333,7.8333
UVE-S3220,6.877,6.877
UVE-S3220X,7.2586,7.2586
UVE-S3221,7.5736,7.5736
UVE-S3221X,7.931,7.931
UVE-S3222,7.5736,7.5736
UVE-S3223,8.6138,8.6138
UVE-S3224,8.6138,8.6138
UVE-S3240,6.877,6.877
UVE-S3240X,7.2586,7.2586
UVE-S3241,7.5736,7.5736
UVE-S3241X,7.931,7.931
UVE-S3242,7.5736,7.5736
UVE-S3243,8.6138,8.6138
UVE-S3244,8.6138,8.6138
UVE-S3260,6.877,6.877
UVE-S3300,7.4023,7.4023
UVE-S3300-ADV,6.7402,6.7402
UVE-S3300D,9.5471,9.5471
UVE-S3300X,7.9172,7.9172
UVE-S3300X-ADV,7.6667,7.6667
UVE-S3301,7.8333,7.8333
UVE-S3301X,8.3391,8.3391
UVE-S3302,8.8379,8.8379
UVE-S3303X,8.3391,8.3391
UVE-S3304X,8.3391,8.3391
UVE-S3305,10.5322,10.5322
UVE-S3306,10.5322,10.5322
UVE-S3307,11.3586,11.3586
UVE-S3308,8.8379,8.8379
UVE-S3309,7.8333,7.8333
UVE-S3400X,10.9885,10.9885
UVE-S3405X,11.3966,11.3966
UVE-S345C,7.3023,7.3023
UVE-S347C,10.3632,10.3632
UVE-S348C,11.2667,11.2667
UVE-S350,6.2333,6.2333
UVE-S3500,5.9069,5.9069
UVE-S3500X,6.423,6.423
UVE-S3501,6.5954,6.5954
UVE-S3501X,7.0954,7.0954
UVE-S3502,6.5954,6.5954
UVE-S3503,7.6,7.6
UVE-S3504,7.6,7.6
UVE-S350CF,10.4391,10.4391
UVE-S3510X,7.0954,7.0954
UVE-S3511X,7.0954,7.0954
UVE-S3512X,7.0954,7.0954
UVE-S360,5.2195,5.2195
UVE-S364,5.2195,5.2195
UVE-S3800,6.1034,6.1034
UVE-S3805,5.9069,5.9069
UVE-S3810,6.4621,6.4621
UVE-S3815,7.3264,7.3264
UVE-S3820,6.4621,6.4621
UVE-S3960C,10.1782,10.1782
UVE-S3960CI,10.2862,10.2862
UVE-S3960D,12.7966,12.7966
UVE-S39610C,10.2862,10.2862
UVE-S39611C,11.0184,11.0184
UVE-S3961C,11.0184,11.0184
UVE-S3962C,11.0184,11.0184
UVE-S3970D,12.7966,12.7966
UVE-S3970DF,12.3862,12.3862
UVE-S3971D,13.2793,13.2793
UVE-S3971DF,13.2793,13.2793
UVE-S3972D,13.2793,13.2793
UVE-S3972DF,13.2793,13.2793
UVE-S3973D,15.1448,15.1448
UVE-S3975D,17.2161,17.2161
UVE-S462,2.7241,2.7241
UVE-S463,3.6448,3.6448
UVE-S467,11.5149,11.5149
UVE-S468,9.0253,9.0253
UVE-S487,3.2851,3.2851
UVE-S489,4.6494,4.6494
UVE-S490,1.9023,1.9023
UVE-S491,5.0805,5.0805
UVE-S501,1.7897,1.7897
UVE-S505D,1.7897,1.7897
UVE-S535,1.9552,1.9552
UVE-S5359,1.9552,1.9552
UVE-S535C,2.5046,2.5046
UVE-S536,2.6828,2.6828
UVE-S5369,2.6828,2.6828
UVE-S536C,3.2379,3.2379
UVE-S537,2.6828,2.6828
UVE-S538,5.0632,5.0632
UVE-S5389,5.0632,5.0632
UVE-S539C,4.531,4.531
UVE-S540,4.3241,4.3241
UVE-S541,4.3241,4.3241
UVE-S5412,6.9126,6.9126
UVE-S542,6.9126,6.9126
UVE-S543,7.8345,7.8345
UVE-S5439,7.8345,7.8345
UVE-S544C,4.531,4.531
UVE-S570,1.9552,1.9552
UVE-S570C,2.5046,2.5046
UVE-S571,2.6828,2.6828
UVE-S5721,3.7632,3.7632
UVE-S5731,5.7241,5.7241
UVE-S6150,2.9897,2.9897
UVE-S6150X,3.5207,3.5207
UVE-S6151,3.7161,3.7161
UVE-S6152,3.7161,3.7161
UVE-S6153,4.792,4.792
UVE-S6200,2.9897,2.9897
UVE-S6200X,3.5207,3.5207
UVE-S6201X,4.2425,4.2425
UVE-S6310,3.0782,3.0782
UVE-S6310X,3.6161,3.6161
UVE-S6311,3.7931,3.7931
UVE-S6312,3.7931,3.7931
UVE-S6312X,4.3368,4.3368
UVE-S6313,5.7897,5.7897
UVE-S6314,5.7897,5.7897
UVE-S6410,2.9897,2.9897
UVE-S6410C,3.5207,3.5207
UVE-S6411,3.7161,3.7161
UVE-S6413,6.5931,6.5931
UVE-S6414,6.5931,6.5931
UVE-S643,9.754,9.754
UVE-S6500,2.9897,2.9897
UVE-S6500X,3.5207,3.5207
UVE-S6501,3.7161,3.7161
UVE-S6501X,4.2425,4.2425
UVE-S6502,3.7161,3.7161
UVE-S6503,4.792,4.792
UVE-S6504X,4.2425,4.2425
UVE-S6505,4.792,4.792
UVE-S6506,6.5931,6.5931
UVE-S6507,6.5931,6.5931
UVE-S6508,7.4977,7.4977
UVE-S6509X,4.2425,4.2425
UVE-S6700,2.5345,2.5345
UVE-S6700X,3.0782,3.0782
UVE-S6701X,3.7931,3.7931
UVE-S6703,4.3368,4.3368
UVE-S6704,4.3368,4.3368
UVE-S6850,2.9897,2.9897
UVE-S6850X,3.5207,3.5207
UVE-S6851,3.5207,3.5207
UVE-S6852,3.5207,3.5207
UVE-S6852X,4.2425,4.2425
UVE-S6853X,4.2425,4.2425
UVE-S6854,4.792,4.792
UVE-S6855,4.792,4.792
UVE-S6950,3.4379,3.4379
UVE-S6950D,5.3414,5.3414
UVE-S6950X,3.9759,3.9759
UVE-S6951,4.1598,4.1598
UVE-S6951X,4.7092,4.7092
UVE-S6952,5.2345,5.2345
UVE-S6953X,4.7092,4.7092
UVE-S6954X,4.7092,4.7092
UVE-S6955,7.0425,7.0425
UVE-S6956,7.0425,7.0425
UVE-S6957,7.9517,7.9517
UVE-S6958,5.2345,5.2345
UVE-S6959,4.1598,4.1598
UVE-S780C,4.7379,4.7379
UVE-S790,12.5724,12.5724
VAU-222,3.4573,3.4573
VAU-612-02,3.8547,3.8547
VAU-621-62,3.8547,3.8547
VAU-631-61,4.768,4.768
VAU-634-02,3.8067,3.8067
VAU-9,16.9187,16.9187
VAU-99,19.8187,19.8187
VAU-B215,11.2213,11.2213
VAU-C100,16.3613,16.3613
VAU-DD16,11.1013,11.1013
VAU-DO13,20.264,20.264
VAU-DO16,19.4853,19.4853
VAU-DO20,21.5667,21.5667
VAU-FS016,20.52,20.52
VAU-FS2012,19.6267,19.6267
VAU-FS308,18.88,18.88
VAU-HD3,21.6307,21.6307
VAU-MR12,16.9973,16.9973
